,price,price,price,price,load,load,load,load
2023-07-01 05:00:00,31.224440916666666,12.598767,74.396983,13.785292768775276,95461.48809523809,70781.0,126236.0,15293.485964487301
2023-07-01 06:00:00,31.23668614880952,12.598767,74.396983,13.771752682336857,95494.44047619047,70781.0,126236.0,15246.277202496443
2023-07-01 07:00:00,31.251204988095235,12.598767,74.396983,13.75719926163787,95526.77380952382,70781.0,126236.0,15205.581785829256
2023-07-01 08:00:00,31.279394547619052,12.598767,74.396983,13.736069936375005,95562.70238095238,70781.0,126236.0,15171.991533234856
2023-07-01 09:00:00,31.306933434523813,12.598767,74.396983,13.721362819449386,95605.17261904762,70781.0,126236.0,15147.772957396464
2023-07-01 10:00:00,31.326991398809522,12.598767,74.396983,13.713352962894605,95654.99404761905,70781.0,126236.0,15136.429446114922
2023-07-01 11:00:00,31.349696208333334,12.598767,74.396983,13.709892070390898,95711.68452380953,70781.0,126236.0,15141.483614151171
2023-07-01 12:00:00,31.354133029761908,12.598767,74.396983,13.710201162585895,95774.33333333333,70781.0,126236.0,15164.149266149849
2023-07-01 13:00:00,31.366301940476188,12.598767,74.396983,13.711330239753043,95838.32738095238,70781.0,126236.0,15200.785624787555
2023-07-01 14:00:00,31.36511603571429,12.598767,74.396983,13.711007194742326,95900.63690476191,70781.0,126236.0,15246.627170523927
2023-07-01 15:00:00,31.364256220238094,12.598767,74.396983,13.710592059393994,95960.92261904762,70781.0,126236.0,15298.730589975112
2023-07-01 16:00:00,31.352519380952383,12.598767,74.396983,13.702300455431468,96017.68452380953,70781.0,126236.0,15354.052629367696
2023-07-01 17:00:00,31.363998851190477,12.598767,74.396983,13.712420253010936,96069.86309523809,70781.0,126236.0,15406.713754259896
2023-07-01 18:00:00,31.36084630952381,12.598767,74.396983,13.7100674034746,96117.29166666667,70781.0,126236.0,15449.998039786171
2023-07-01 19:00:00,31.36021929166667,12.598767,74.396983,13.709877631879314,96159.58928571429,70781.0,126236.0,15479.751056474672
2023-07-01 20:00:00,31.357051047619045,12.598767,74.396983,13.709373953607017,96198.63095238095,70781.0,126236.0,15498.54140077757
2023-07-01 21:00:00,31.35423264285714,12.598767,74.396983,13.70906641124138,96233.17857142857,70781.0,126236.0,15508.306590252461
2023-07-01 22:00:00,31.369104339285713,12.598767,74.396983,13.705556876481563,96264.61904761905,70781.0,126236.0,15506.59762571622
2023-07-01 23:00:00,31.390468499999997,12.598767,74.396983,13.693562769334271,96293.91666666667,70781.0,126236.0,15492.99179421245
2023-07-02 00:00:00,31.395490875000004,12.598767,74.396983,13.689845944423173,96319.54166666667,70781.0,126236.0,15472.790414783487
2023-07-02 01:00:00,31.415718648809523,12.598767,74.396983,13.672060365280645,96343.25595238095,70781.0,126236.0,15447.157363435777
2023-07-02 02:00:00,31.42793285119048,12.598767,74.396983,13.660247656743795,96364.79761904762,70781.0,126236.0,15419.22649277352
2023-07-02 03:00:00,31.44024379761905,12.598767,74.396983,13.645993082523985,96385.48809523809,70781.0,126236.0,15389.18612158852
2023-07-02 04:00:00,31.44750557738095,12.598767,74.396983,13.637172547771668,96405.10119047618,70781.0,126236.0,15358.967009161355
2023-07-02 05:00:00,31.452962285714285,12.598767,74.396983,13.630375780570152,96423.67857142857,70790.0,126236.0,15329.647395596412
2023-07-02 06:00:00,31.466749452380956,13.609351,74.396983,13.612350031171644,96441.17857142857,72234.0,126236.0,15301.862245997105
2023-07-02 07:00:00,31.47733907142857,13.609351,74.396983,13.599219085158307,96459.42261904762,72234.0,126236.0,15275.307169014775
2023-07-02 08:00:00,31.49578213690476,13.609351,74.396983,13.582699559487777,96478.95833333333,72234.0,126236.0,15252.904243079687
2023-07-02 09:00:00,31.504311708333333,13.609351,74.396983,13.576472767263445,96499.48214285714,72234.0,126236.0,15236.834724012408
2023-07-02 10:00:00,31.51361111309524,13.609351,74.396983,13.571903150758017,96520.00595238095,72234.0,126236.0,15228.15077669689
2023-07-02 11:00:00,31.514966458333333,13.609351,74.396983,13.571609035527006,96539.45833333333,72234.0,126236.0,15226.551155598807
2023-07-02 12:00:00,31.50185361309524,13.609351,74.396983,13.571682663029623,96556.42261904762,72234.0,126236.0,15230.313272065001
2023-07-02 13:00:00,31.491859470238097,13.609351,74.396983,13.570342165270784,96570.94642857143,72234.0,126236.0,15237.117486863966
2023-07-02 14:00:00,31.476129375,13.609351,74.396983,13.565510505699704,96583.85714285714,72234.0,126236.0,15245.552229482222
2023-07-02 15:00:00,31.44574748809524,13.609351,74.396983,13.550167863594293,96595.44047619047,72234.0,126236.0,15254.941743227197
2023-07-02 16:00:00,31.393419714285717,13.609351,74.396983,13.500498698054672,96606.43452380953,72234.0,126236.0,15265.343124681332
2023-07-02 17:00:00,31.327588279761905,13.609351,74.396983,13.418409701275953,96619.50595238095,72234.0,126236.0,15278.71152944416
2023-07-02 18:00:00,31.27361375,13.609351,74.396983,13.356404582698232,96635.43452380953,72234.0,126236.0,15293.932736434763
2023-07-02 19:00:00,31.237533833333334,13.609351,74.396983,13.329128124095046,96653.27976190476,72234.0,126236.0,15307.857870190877
2023-07-02 20:00:00,31.21469411309524,13.609351,74.396983,13.32030719211896,96671.75595238095,72234.0,126236.0,15318.764172296569
2023-07-02 21:00:00,31.190317154761903,13.609351,74.396983,13.314797547823424,96691.26785714286,72234.0,126236.0,15326.010415733048
2023-07-02 22:00:00,31.176000994047616,13.609351,74.396983,13.314769409416344,96710.23214285714,72234.0,126236.0,15325.841432966326
2023-07-02 23:00:00,31.18648476785714,13.609351,74.396983,13.309991054470949,96729.46428571429,72234.0,126236.0,15317.30859744561
2023-07-03 00:00:00,31.19775494642857,13.609351,74.396983,13.301331589264056,96745.38095238095,72234.0,126236.0,15306.461926399297
2023-07-03 01:00:00,31.223959053571427,13.609351,74.396983,13.278734306289342,96761.42857142857,72234.0,126236.0,15291.106870080997
2023-07-03 02:00:00,31.250333440476187,13.609351,74.396983,13.249732043280963,96777.63690476191,72234.0,126236.0,15272.692998625103
2023-07-03 03:00:00,31.267204636904758,13.634404,74.396983,13.22892304592498,96793.73809523809,72234.0,126236.0,15252.806021313427
2023-07-03 04:00:00,31.283654595238097,14.915011,74.396983,13.20856822349186,96810.01785714286,72234.0,126236.0,15232.937441461947
2023-07-03 05:00:00,31.305321619047618,14.915011,74.396983,13.185311115822318,96826.65476190476,72234.0,126236.0,15215.675952204614
2023-07-03 06:00:00,31.31882725595238,14.915011,74.396983,13.17510742411862,96843.42857142857,72234.0,126236.0,15203.539666868986
2023-07-03 07:00:00,31.329767279761903,14.915011,74.396983,13.167206427765752,96861.85119047618,72234.0,126236.0,15196.557967367911
2023-07-03 08:00:00,31.351437089285717,14.915011,74.396983,13.155551129231867,96885.49404761905,72234.0,126236.0,15195.326680729895
2023-07-03 09:00:00,31.363358232142858,14.915011,74.396983,13.1524972318775,96914.83333333333,72234.0,126236.0,15203.186079045981
2023-07-03 10:00:00,31.374085672619046,14.915011,74.396983,13.152390012939279,96951.45833333333,72234.0,126236.0,15225.67939306142
2023-07-03 11:00:00,31.39186324404762,14.915011,74.396983,13.1540582004258,96995.17857142857,72234.0,126236.0,15266.790918132958
2023-07-03 12:00:00,31.398396113095238,14.915011,74.396983,13.157259546118556,97046.10714285714,72234.0,126236.0,15329.746163507054
2023-07-03 13:00:00,31.377199660714286,14.915011,74.396983,13.13787787721339,97103.26190476191,72234.0,126236.0,15414.727297864463
2023-07-03 14:00:00,31.34923139285714,14.915011,74.396983,13.098771510073274,97165.14880952382,72234.0,127435.0,15515.780004028722
2023-07-03 15:00:00,31.356336488095238,14.915011,74.396983,13.11132895532883,97230.68452380953,72234.0,128820.0,15626.360125765827
2023-07-03 16:00:00,31.3347759702381,14.915011,74.396983,13.064867558089626,97299.96428571429,72234.0,129734.0,15744.768611239646
2023-07-03 17:00:00,31.362249172619045,14.915011,74.396983,13.133323706824674,97373.16071428571,72234.0,129734.0,15866.599292027975
2023-07-03 18:00:00,31.397875136904766,14.915011,74.396983,13.18899102713638,97448.20238095238,72234.0,129734.0,15978.34288304466
2023-07-03 19:00:00,31.40190510714286,14.915011,74.396983,13.192700269534077,97522.34523809524,72234.0,129734.0,16070.065850611103
2023-07-03 20:00:00,31.42525900595238,14.915011,74.396983,13.20155977178646,97593.06547619047,72234.0,129734.0,16139.658711355902
2023-07-03 21:00:00,31.44794123214286,14.915011,74.396983,13.204272101748565,97659.64880952382,72234.0,129734.0,16185.596288405999
2023-07-03 22:00:00,31.47812397619048,14.915011,74.396983,13.198469516374441,97722.72023809524,72234.0,129734.0,16201.69915201145
2023-07-03 23:00:00,31.520731000000005,14.915011,74.396983,13.176937665046687,97780.88095238095,72234.0,129734.0,16188.927133514802
2023-07-04 00:00:00,31.55033588690476,14.915011,74.396983,13.155761769303513,97814.14285714286,72234.0,129734.0,16164.956960547772
2023-07-04 01:00:00,31.56119779761905,14.915011,74.396983,13.145172678096941,97843.38690476191,72234.0,129734.0,16135.57787846995
2023-07-04 02:00:00,31.583974875,14.915011,74.396983,13.120838572824189,97867.45238095238,72234.0,129734.0,16106.484810281623
2023-07-04 03:00:00,31.590205226190474,14.915011,74.396983,13.11326864317401,97885.41071428571,72234.0,129734.0,16082.340058724089
2023-07-04 04:00:00,31.59055323214286,14.915011,74.396983,13.112834560850857,97893.80357142857,72234.0,129734.0,16070.681722722504
2023-07-04 05:00:00,31.571398029761905,14.915011,74.396983,13.134450314112877,97883.55952380953,72234.0,129734.0,16084.22839201501
2023-07-04 06:00:00,31.531333755952385,14.915011,74.396983,13.17318889753496,97844.64285714286,72234.0,129734.0,16129.748977441779
2023-07-04 07:00:00,31.489201708333333,14.915011,74.396983,13.209307876575005,97792.80952380953,72234.0,129734.0,16178.846978210344
2023-07-04 08:00:00,31.45328593452381,14.915011,74.396983,13.231701434114783,97753.43452380953,72234.0,129734.0,16205.08286921386
2023-07-04 09:00:00,31.434084398809524,14.915011,74.396983,13.23857912228185,97736.02976190476,72234.0,129734.0,16211.480895324594
2023-07-04 10:00:00,31.41678889880952,14.915011,74.396983,13.24025048767065,97740.92857142857,72234.0,129734.0,16211.14742013989
2023-07-04 11:00:00,31.407039666666666,14.915011,74.396983,13.239014377932053,97767.375,72234.0,129734.0,16216.76956825238
2023-07-04 12:00:00,31.412954208333336,14.915011,74.396983,13.241298476293448,97812.98809523809,72234.0,129734.0,16237.893480820545
2023-07-04 13:00:00,31.436592113095237,14.915011,74.396983,13.257941299716652,97871.97023809524,72234.0,129734.0,16277.295708990405
2023-07-04 14:00:00,31.463128702380956,14.915011,74.396983,13.281095338878375,97942.49404761905,72234.0,129734.0,16334.283788956714
2023-07-04 15:00:00,31.517613166666667,14.915011,74.396983,13.345414220915655,98023.70833333333,72234.0,129734.0,16408.824883341036
2023-07-04 16:00:00,31.60349228571428,14.915011,74.396983,13.481525156612827,98113.43452380953,72234.0,129734.0,16499.7145994698
2023-07-04 17:00:00,31.71090642261905,14.915011,74.396983,13.681705173765272,98210.70833333333,72234.0,129734.0,16601.640188919035
2023-07-04 18:00:00,31.827032583333335,14.915011,74.396983,13.856259345337692,98310.19642857143,72234.0,129734.0,16696.712796078275
2023-07-04 19:00:00,31.902434720238094,14.915011,74.396983,13.928357835394191,98406.76785714286,72234.0,129734.0,16771.658528127642
2023-07-04 20:00:00,31.943517505952382,14.915011,74.396983,13.9469985047435,98498.23214285714,72234.0,129734.0,16824.770965324125
2023-07-04 21:00:00,31.94439026785714,14.915011,74.396983,13.947132235731807,98584.98214285714,72234.0,129734.0,16855.12048407307
2023-07-04 22:00:00,31.9511709702381,14.915011,74.396983,13.946251892955614,98668.01190476191,72234.0,129734.0,16853.22735985537
2023-07-04 23:00:00,31.97895182142857,14.915011,74.396983,13.933725926500635,98747.39285714286,72234.0,129734.0,16818.280462787654
2023-07-05 00:00:00,32.01112091666666,14.915011,74.396983,13.911652631038745,98818.77976190476,72234.0,129734.0,16763.703968979957
2023-07-05 01:00:00,32.03093891666666,14.915011,74.396983,13.894225547183542,98883.15476190476,72234.0,129734.0,16696.743895336316
2023-07-05 02:00:00,32.0501167202381,14.915011,74.396983,13.874112778914423,98941.11904761905,72234.0,129734.0,16625.107704953916
2023-07-05 03:00:00,32.05760799404762,14.915011,74.396983,13.865178359743979,98994.34523809524,72518.0,129734.0,16553.25026136658
2023-07-05 04:00:00,32.05859713690476,14.915011,74.396983,13.864020615745366,99043.20238095238,73141.0,129734.0,16486.615928115698
2023-07-05 05:00:00,32.06309292857143,14.915011,74.396983,13.859394238104992,99088.39880952382,73141.0,129734.0,16431.211229873577
2023-07-05 06:00:00,32.06265427380953,14.915011,74.396983,13.859717382862023,99128.83928571429,73141.0,129734.0,16392.08789108674
2023-07-05 07:00:00,32.06752239880952,14.915011,74.396983,13.856198386501731,99172.94642857143,73141.0,129734.0,16362.82244267573
2023-07-05 08:00:00,32.08205042857143,14.915011,74.396983,13.848594303384603,99231.90476190476,73141.0,129734.0,16341.48068044035
2023-07-05 09:00:00,32.116513023809524,14.915011,74.396983,13.838810853991996,99309.70238095238,73141.0,129734.0,16337.285697776704
2023-07-05 10:00:00,32.16943982738095,14.915011,74.396983,13.835396374067694,99408.59523809524,73141.0,129734.0,16364.810262054296
2023-07-05 11:00:00,32.24576542261905,14.915011,74.396983,13.853595776360791,99527.73214285714,73141.0,129734.0,16435.458047016964
2023-07-05 12:00:00,32.354429583333335,14.915011,74.396983,13.92043869399115,99664.57142857143,73141.0,129734.0,16555.748294404828
2023-07-05 13:00:00,32.489198577380954,14.915011,74.396983,14.056776401184004,99812.85714285714,73141.0,130764.0,16722.227660917313
2023-07-05 14:00:00,32.621872482142855,14.915011,74.396983,14.209456002714822,99966.99404761905,73141.0,134288.0,16919.96291190057
2023-07-05 15:00:00,32.76854603571429,14.915011,74.396983,14.425411013700128,100122.67261904762,73141.0,136635.0,17136.21824122083
2023-07-05 16:00:00,32.95727804761905,14.915011,78.594325,14.81343499324184,100275.39880952382,73141.0,137953.0,17358.253208683524
2023-07-05 17:00:00,33.13021771428571,14.915011,81.254924,15.203891106324894,100422.52976190476,73141.0,137953.0,17570.469680390874
2023-07-05 18:00:00,33.26822802380953,14.915011,81.254924,15.428079455282656,100561.86309523809,73141.0,137953.0,17752.385646521663
2023-07-05 19:00:00,33.355706964285716,14.915011,81.254924,15.513871909278192,100688.80952380953,73141.0,137953.0,17888.16791492997
2023-07-05 20:00:00,33.41595699404762,14.915011,81.254924,15.541918939885736,100806.02380952382,73141.0,137953.0,17984.437211317454
2023-07-05 21:00:00,33.444526851190474,14.915011,81.254924,15.54639924968505,100914.42261904762,73141.0,137953.0,18046.2768723099
2023-07-05 22:00:00,33.472211244047614,14.915011,81.254924,15.538979956889017,101013.73809523809,73141.0,137953.0,18062.72567784381
2023-07-05 23:00:00,33.50901883333333,14.915011,81.254924,15.524791733398425,101104.67261904762,73141.0,137953.0,18037.082494575978
2023-07-06 00:00:00,33.54044711904762,14.915011,81.254924,15.504960360140917,101194.54761904762,73141.0,137953.0,17978.71068486118
2023-07-06 01:00:00,33.57543989880953,14.915011,81.254924,15.477077049742192,101277.25595238095,73141.0,137953.0,17901.679085599873
2023-07-06 02:00:00,33.59474198809524,14.915011,81.254924,15.45826653355468,101353.20238095238,73141.0,137953.0,17815.45461649342
2023-07-06 03:00:00,33.60271555952381,14.915011,81.254924,15.449405734102806,101424.38690476191,73169.0,137953.0,17725.719262258037
2023-07-06 04:00:00,33.61048018452381,14.915011,81.254924,15.440698663892618,101491.45833333333,73730.0,137953.0,17639.272369765928
2023-07-06 05:00:00,33.61803522619047,14.915011,81.254924,15.432905935909213,101556.11904761905,73730.0,137953.0,17563.455715444634
2023-07-06 06:00:00,33.63492483333333,14.915011,81.254924,15.420398544458692,101618.57142857143,73730.0,137953.0,17504.06352465376
2023-07-06 07:00:00,33.660732833333334,14.915011,81.254924,15.403025182845083,101682.67261904762,73730.0,137953.0,17461.191400695094
2023-07-06 08:00:00,33.689068279761905,14.915011,81.254924,15.387261422405723,101753.77976190476,73730.0,137953.0,17434.73044408198
2023-07-06 09:00:00,33.72218761309524,14.915011,81.254924,15.37823660544726,101833.02380952382,73730.0,137953.0,17428.86351672039
2023-07-06 10:00:00,33.75731222619048,14.915011,81.254924,15.373766836172535,101920.30952380953,73730.0,137953.0,17450.11806248447
2023-07-06 11:00:00,33.79028545833334,14.915011,81.254924,15.380411193918988,102011.58928571429,73730.0,137953.0,17500.397438200707
2023-07-06 12:00:00,33.8123059047619,14.915011,81.254924,15.389874465555616,102104.21428571429,73730.0,137953.0,17577.42999415225
2023-07-06 13:00:00,33.8721281547619,14.915011,81.254924,15.444540184033793,102192.95238095238,73730.0,137953.0,17672.955713813044
2023-07-06 14:00:00,33.90841118452381,14.915011,81.254924,15.48613368067371,102271.75595238095,73730.0,137953.0,17770.42633999987
2023-07-06 15:00:00,33.90906140476191,14.915011,81.254924,15.487210843316557,102338.33928571429,73730.0,137953.0,17860.16518381579
2023-07-06 16:00:00,33.90861870238095,14.915011,81.254924,15.486180210458823,102389.92857142857,73730.0,137953.0,17933.52380606387
2023-07-06 17:00:00,33.870251875,14.915011,81.254924,15.392974107943195,102428.89880952382,73730.0,137953.0,17989.16884295563
2023-07-06 18:00:00,33.863843595238095,14.915011,81.254924,15.382135152534117,102459.55357142857,73730.0,137953.0,18029.205289927293
2023-07-06 19:00:00,33.84629685714285,14.915011,81.254924,15.362922237001696,102486.05952380953,73730.0,137953.0,18057.583182133676
2023-07-06 20:00:00,33.83893883928571,14.915011,81.254924,15.358979797272204,102513.46428571429,73730.0,137953.0,18080.079483190475
2023-07-06 21:00:00,33.817117363095235,14.915011,81.254924,15.354155190156781,102539.73809523809,73730.0,137953.0,18095.11084701427
2023-07-06 22:00:00,33.802463589285715,14.915011,81.254924,15.357228923692055,102564.73214285714,73730.0,137953.0,18099.170968367638
2023-07-06 23:00:00,33.79609766666667,14.915011,81.254924,15.359392372418679,102590.56547619047,73730.0,137953.0,18091.768058118283
2023-07-07 00:00:00,33.82173852380952,14.915011,81.254924,15.34387569073025,102624.76785714286,73730.0,137953.0,18067.95752136082
2023-07-07 01:00:00,33.84797877976191,14.915011,81.254924,15.32279041697589,102658.18452380953,73730.0,137953.0,18035.374658861827
2023-07-07 02:00:00,33.86737001785715,14.915011,81.254924,15.303953178309373,102689.89285714286,73730.0,137953.0,17998.089236918353
2023-07-07 03:00:00,33.88412821428571,14.915011,81.254924,15.286008236412684,102720.75595238095,73730.0,137953.0,17957.938680001742
2023-07-07 04:00:00,33.902751922619046,14.915011,81.254924,15.265742795765624,102751.0,73730.0,137953.0,17917.85830002816
2023-07-07 05:00:00,33.92655644642857,14.915011,81.254924,15.242764856647279,102780.95833333333,73730.0,137953.0,17881.42547478353
2023-07-07 06:00:00,33.95266076190476,14.915011,81.254924,15.224151169458192,102811.5,73730.0,137953.0,17850.925252861303
2023-07-07 07:00:00,33.98591895238095,14.915011,81.254924,15.203840675706651,102839.49404761905,73730.0,137953.0,17830.4677979067
2023-07-07 08:00:00,34.01045898809524,14.915011,81.254924,15.193673969504406,102865.57142857143,73730.0,137953.0,17819.108826205218
2023-07-07 09:00:00,34.04694576190476,14.915011,81.254924,15.18641975865214,102889.29166666667,73730.0,137953.0,17815.912104745294
2023-07-07 10:00:00,34.067347291666664,14.915011,81.254924,15.184743395813678,102909.96428571429,73730.0,137953.0,17819.768277387968
2023-07-07 11:00:00,34.103452053571424,14.915011,81.254924,15.193616033705235,102927.05357142857,73730.0,137953.0,17828.164437224423
2023-07-07 12:00:00,34.11062798809524,14.915011,81.254924,15.197850472049693,102941.66666666667,73730.0,137953.0,17839.399099620394
2023-07-07 13:00:00,34.14033230357143,14.915011,81.254924,15.222131165978535,102952.98809523809,73730.0,137953.0,17850.791242628133
2023-07-07 14:00:00,34.15812510119048,14.915011,81.254924,15.244928130081213,102961.05952380953,73730.0,137953.0,17860.209980829393
2023-07-07 15:00:00,34.16843888690476,14.915011,81.254924,15.264438646414673,102965.89880952382,73730.0,137953.0,17866.31191937736
2023-07-07 16:00:00,34.18736796428571,14.915011,81.254924,15.314041846383146,102967.32142857143,73730.0,137953.0,17868.185331638284
2023-07-07 17:00:00,34.2043160952381,14.915011,81.254924,15.35594427094649,102966.47619047618,73730.0,137953.0,17867.09744712516
2023-07-07 18:00:00,34.20155920833333,14.915011,81.254924,15.351116436290884,102963.75,73730.0,137953.0,17864.04525730658
2023-07-07 19:00:00,34.20276499404762,14.915011,81.254924,15.352284620894176,102961.89880952382,73730.0,137953.0,17862.449404776773
2023-07-07 20:00:00,34.211449565476194,14.915011,81.254924,15.356220623067426,102962.45833333333,73730.0,137953.0,17862.792620133005
2023-07-07 21:00:00,34.218496898809526,14.915011,81.254924,15.357272134810975,102962.19047619047,73730.0,137953.0,17862.692407231498
2023-07-07 22:00:00,34.216718410714286,14.915011,81.254924,15.357619217882611,102963.27380952382,73730.0,137953.0,17862.699134780196
2023-07-07 23:00:00,34.21374840476191,14.915011,81.254924,15.358746740273451,102966.32738095238,73730.0,137953.0,17861.424564659286
2023-07-08 00:00:00,34.21237972023809,14.915011,81.254924,15.359654328322062,102970.86904761905,73730.0,137953.0,17857.94334255405
2023-07-08 01:00:00,34.21939538095238,14.915011,81.254924,15.354298560953971,102976.29761904762,73730.0,137953.0,17852.25150112454
2023-07-08 02:00:00,34.220513958333335,14.915011,81.254924,15.353265598824672,102982.25595238095,73730.0,137953.0,17844.759609166897
2023-07-08 03:00:00,34.21724653571429,14.915011,81.254924,15.356683811213651,102988.76190476191,73730.0,137953.0,17835.669847612648
2023-07-08 04:00:00,34.21044452380952,14.915011,81.254924,15.364160215936362,102995.77380952382,73730.0,137953.0,17825.29371887342
2023-07-08 05:00:00,34.204814166666665,14.915011,81.254924,15.370432982514773,103003.22023809524,73730.0,137953.0,17814.231920441714
2023-07-08 06:00:00,34.207728809523815,14.915011,81.254924,15.367218857911027,103011.26190476191,73730.0,137953.0,17802.49731429874
2023-07-08 07:00:00,34.213775125,14.915011,81.254924,15.36129856826444,103018.5,73730.0,137953.0,17792.99347469186
2023-07-08 08:00:00,34.21592057738095,14.915011,81.254924,15.35980301766503,103025.16666666667,73730.0,137953.0,17786.20197519984
2023-07-08 09:00:00,34.21649966666667,14.915011,81.254924,15.359505311398628,103029.60714285714,73730.0,137953.0,17783.163666470024
2023-07-08 10:00:00,34.240071994047625,14.915011,81.254924,15.352260259605707,103032.48809523809,73730.0,137953.0,17782.12042783551
2023-07-08 11:00:00,34.264567035714286,14.915011,81.254924,15.350612052981589,103032.60119047618,73730.0,137953.0,17782.112519449925
2023-07-08 12:00:00,34.28887243452381,14.915011,81.254924,15.351311241975866,103029.63690476191,73730.0,137953.0,17781.580088289193
2023-07-08 13:00:00,34.33177025595238,14.915011,81.254924,15.359573956296718,103025.16666666667,73730.0,137953.0,17779.956608215554
2023-07-08 14:00:00,34.37976286904762,14.915011,81.254924,15.374197398648539,103019.60119047618,73730.0,137953.0,17777.201980098107
2023-07-08 15:00:00,34.44936858928571,14.915011,81.254924,15.416520165230594,103012.52380952382,73730.0,137953.0,17772.994059632972
2023-07-08 16:00:00,34.54681529761905,14.915011,81.254924,15.503297963419934,103004.25,73730.0,137953.0,17767.419017289372
2023-07-08 17:00:00,34.65534748214286,14.915011,81.254924,15.635485927237152,102994.13690476191,73730.0,137953.0,17760.54171064059
2023-07-08 18:00:00,34.740224833333336,14.915011,81.254924,15.71013333099546,102983.07142857143,73730.0,137953.0,17754.17518056473
2023-07-08 19:00:00,34.79417755952381,14.915011,81.254924,15.728079258135825,102972.72023809524,73730.0,137953.0,17750.269935006167
2023-07-08 20:00:00,34.82729226190476,14.915011,81.254924,15.730684140355029,102963.80952380953,73730.0,137953.0,17748.67795193078
2023-07-08 21:00:00,34.83267861904762,14.915011,81.254924,15.730073881198738,102954.24404761905,73730.0,137953.0,17748.834381057248
2023-07-08 22:00:00,34.83773866071429,14.915011,81.254924,15.728450988065156,102944.84523809524,73730.0,137953.0,17751.863702778395
2023-07-08 23:00:00,34.83664998809524,14.915011,81.254924,15.729105479654958,102936.60119047618,73730.0,137953.0,17757.491565766544
2023-07-09 00:00:00,34.84630432142857,14.915011,81.254924,15.721516303572663,102938.69642857143,73730.0,137953.0,17755.540574674633
2023-07-09 01:00:00,34.848932613095236,14.915011,81.254924,15.719249138590406,102941.21428571429,73730.0,137953.0,17752.542198364514
2023-07-09 02:00:00,34.84600182738095,14.915011,81.254924,15.722209357855347,102943.95833333333,73730.0,137953.0,17748.741414890035
2023-07-09 03:00:00,34.850884428571426,14.915011,81.254924,15.716683455868589,102946.67261904762,73730.0,137953.0,17744.612326133327
2023-07-09 04:00:00,34.85390523809524,14.915011,81.254924,15.713006202318786,102949.61309523809,73730.0,137953.0,17739.90981517702
2023-07-09 05:00:00,34.85565105952381,14.915011,81.254924,15.710806328314712,102952.61904761905,73730.0,137953.0,17735.000453215984
2023-07-09 06:00:00,34.85804519642857,15.250671,81.254924,15.707779774846202,102955.93452380953,74287.0,137953.0,17729.55593573426
2023-07-09 07:00:00,34.86147998214286,15.250671,81.254924,15.703604011866075,102958.01190476191,74287.0,137953.0,17726.382478450603
2023-07-09 08:00:00,34.86893569642857,15.250671,81.254924,15.69724838766428,102957.86309523809,74287.0,137953.0,17726.570468479436
2023-07-09 09:00:00,34.88886918452381,15.250671,81.254924,15.683391403677298,102954.89880952382,74287.0,137953.0,17729.40605901044
2023-07-09 10:00:00,34.90001305952381,15.250671,81.254924,15.677458284196543,102948.97619047618,74287.0,137953.0,17733.311425653083
2023-07-09 11:00:00,34.915248494047624,15.250671,81.254924,15.672640485509826,102939.49404761905,74287.0,137953.0,17736.980524309452
2023-07-09 12:00:00,34.940917047619045,15.250671,81.254924,15.66861859851254,102926.79166666667,74287.0,137953.0,17738.904099660274
2023-07-09 13:00:00,34.96201652976191,15.250671,81.254924,15.667653583276877,102910.45238095238,74287.0,137953.0,17738.36028168209
2023-07-09 14:00:00,34.967065,15.250671,81.254924,15.667577380714926,102889.92857142857,74287.0,137953.0,17734.942793454138
2023-07-09 15:00:00,34.96992719642857,15.250671,81.254924,15.667758702815487,102863.76190476191,74287.0,137953.0,17727.85229712634
2023-07-09 16:00:00,34.95627546428572,15.250671,81.254924,15.664536248325138,102832.82738095238,74287.0,137953.0,17716.56277067191
2023-07-09 17:00:00,34.93583280952381,15.250671,81.254924,15.656853065734088,102797.67857142857,74287.0,137953.0,17701.649131984323
2023-07-09 18:00:00,34.912250291666666,15.250671,81.254924,15.64904848408366,102759.83333333333,74287.0,137953.0,17687.60292559455
2023-07-09 19:00:00,34.89008629761905,15.250671,81.254924,15.64692678776039,102723.38095238095,74287.0,137953.0,17678.875761127107
2023-07-09 20:00:00,34.883332357142855,15.250671,81.254924,15.647374453419907,102689.97619047618,74287.0,137953.0,17675.668134795178
2023-07-09 21:00:00,34.874913136904766,15.250671,81.254924,15.649236025958823,102657.79761904762,74287.0,137953.0,17678.231704848244
2023-07-09 22:00:00,34.85734839285714,15.250671,81.254924,15.65638733738624,102629.55952380953,74287.0,137953.0,17689.24788979518
2023-07-09 23:00:00,34.83424763690476,15.250671,81.254924,15.67234433815504,102605.02380952382,74287.0,137953.0,17707.517904403398
2023-07-10 00:00:00,34.82154151785714,15.250671,81.254924,15.683692401225999,102570.08333333333,74287.0,137953.0,17742.856719813983
2023-07-10 01:00:00,34.7954523452381,15.250671,81.254924,15.708741080276958,102536.41666666667,74287.0,137953.0,17784.480246376064
2023-07-10 02:00:00,34.77354032142858,15.250671,81.254924,15.733519060271183,102503.67857142857,74287.0,137953.0,17829.602597766345
2023-07-10 03:00:00,34.76513774404762,15.032079,81.254924,15.743740454596375,102472.29166666667,74126.0,137953.0,17875.102390680262
